DATAFLOW,LAST UPDATE,freq,unit,iscedf13,isced11,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Latvia,2018,894,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Latvia,2019,928,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Latvia,2020,793,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Latvia,2021,622,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Latvia,2022,613,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Malta,2013,162,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Malta,2014,134,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Malta,2015,82,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Malta,2016,77,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Malta,2017,29,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Malta,2018,37,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Malta,2019,214,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Malta,2020,372,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Malta,2021,147,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Malta,2022,251,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Netherlands,2013,12351,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Netherlands,2014,13062,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Netherlands,2015,12713,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Netherlands,2016,10156,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Netherlands,2017,10443,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Netherlands,2018,10813,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Netherlands,2019,11167,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Netherlands,2020,11547,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Netherlands,2021,14186,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Netherlands,2022,11927,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Poland,2013,30759,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Poland,2014,25937,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Poland,2015,23900,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Poland,2016,23010,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Poland,2017,22128,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Poland,2018,20392,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Poland,2019,20517,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Poland,2020,11257,bd
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Poland,2021,7237,bd
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Poland,2022,7675,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Portugal,2013,2126,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Portugal,2014,1787,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Portugal,2015,1365,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Portugal,2016,1429,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Portugal,2017,1457,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Portugal,2018,1482,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Portugal,2019,1158,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Portugal,2020,1478,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Portugal,2021,2073,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Portugal,2022,2132,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Romania,2013,3570,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Romania,2014,4023,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Romania,2015,3106,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Romania,2016,4366,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Romania,2017,4508,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Romania,2018,4398,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Romania,2019,4381,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Romania,2020,4687,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Romania,2021,4946,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Romania,2022,3872,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Sweden,2013,5444,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Sweden,2014,4993,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Sweden,2015,5407,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Sweden,2016,5565,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Sweden,2017,5701,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Sweden,2018,5659,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Sweden,2019,5362,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Sweden,2020,5160,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Sweden,2021,5626,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Sweden,2022,5266,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovenia,2013,1439,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovenia,2014,1467,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovenia,2015,1385,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovenia,2016,1331,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovenia,2017,1363,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovenia,2018,1275,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovenia,2019,1321,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovenia,2020,1230,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovenia,2021,1335,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovenia,2022,1286,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovakia,2013,5634,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovakia,2014,5383,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovakia,2015,4950,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovakia,2016,4928,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovakia,2017,4467,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovakia,2018,4095,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovakia,2019,4081,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovakia,2020,4183,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovakia,2021,4453,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,Slovakia,2022,4129,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,United Kingdom,2013,21204,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,United Kingdom,2014,21288,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,United Kingdom,2015,21595,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,United Kingdom,2016,20681,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,United Kingdom,2017,20654,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,United Kingdom,2018,20662,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Education,Bachelor's or equivalent level,Total,United Kingdom,2019,20269,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Austria,2013,7317,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Austria,2014,6604,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Austria,2015,6593,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Austria,2016,6213,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Austria,2017,5567,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Austria,2018,5569,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Austria,2019,5234,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Austria,2020,5275,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Austria,2021,6183,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Austria,2022,5153,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Belgium,2013,10236,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Belgium,2014,9834,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Belgium,2015,8840,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Belgium,2016,10191,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Belgium,2017,9999,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Belgium,2018,9285,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Belgium,2019,8955,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Belgium,2020,8793,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Belgium,2021,8530,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Belgium,2022,8966,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Bulgaria,2013,4871,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Bulgaria,2014,4686,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Bulgaria,2015,4468,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Bulgaria,2016,4236,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Bulgaria,2017,3964,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Bulgaria,2018,4245,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Bulgaria,2019,4562,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Bulgaria,2020,4750,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Bulgaria,2021,4648,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Bulgaria,2022,4729,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Cyprus,2013,552,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Cyprus,2014,559,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Cyprus,2015,492,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Cyprus,2016,564,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Cyprus,2017,531,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Cyprus,2018,545,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Cyprus,2019,500,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Cyprus,2020,574,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Cyprus,2021,576,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Cyprus,2022,573,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Czechia,2013,7303,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Czechia,2014,6739,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Czechia,2015,6029,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Czechia,2016,5945,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Czechia,2017,5348,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Czechia,2018,5449,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Czechia,2019,5640,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Czechia,2020,5920,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Czechia,2021,6575,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Czechia,2022,6231,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Germany,2013,40227,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Germany,2014,40773,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Germany,2015,39404,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Germany,2016,39160,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Germany,2017,38422,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Germany,2018,36314,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Germany,2019,36087,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Germany,2020,34648,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Germany,2021,33994,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Germany,2022,30310,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Denmark,2013,6840,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Denmark,2014,6973,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Denmark,2015,6221,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Denmark,2016,5993,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Denmark,2017,5754,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Denmark,2018,5208,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Denmark,2019,4938,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Denmark,2020,4873,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Denmark,2021,4807,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Denmark,2022,4371,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Estonia,2013,1461,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Estonia,2014,1373,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Estonia,2015,1212,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Estonia,2016,880,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Estonia,2017,927,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Arts and humanities,Bachelor's or equivalent level,Total,Estonia,2018,916,
