year,area,concept,escs,metric,value
2003,AUT,reading_score,quart_2,mean,468.834914770991
2003,AUT,reading_score,quart_2,mean_se,3.52054850853171
2003,AUT,reading_score,quart_3,mean,509.681762700305
2003,AUT,reading_score,quart_3,mean_se,3.68867200218729
2003,AUT,reading_score,quart_4,mean,555.017400865749
2003,AUT,reading_score,quart_4,mean_se,3.99588671238859
2003,BEL,math_score,quart_1,mean,450.337020018338
2003,BEL,math_score,quart_1,mean_se,18.3013250030932
2003,BEL,math_score,quart_2,mean,508.708917703921
2003,BEL,math_score,quart_2,mean_se,9.93270984992009
2003,BEL,math_score,quart_3,mean,540.317671438744
2003,BEL,math_score,quart_3,mean_se,7.52843391225619
2003,BEL,math_score,quart_4,mean,591.593013386672
2003,BEL,math_score,quart_4,mean_se,7.35978242968189
2003,BEL,reading_score,quart_1,mean,430.337820200928
2003,BEL,reading_score,quart_1,mean_se,5.74712128725503
2003,BEL,reading_score,quart_2,mean,487.783734382321
2003,BEL,reading_score,quart_2,mean_se,3.63463013637433
2003,BEL,reading_score,quart_3,mean,519.620137618585
2003,BEL,reading_score,quart_3,mean_se,3.12716101491424
2003,BEL,reading_score,quart_4,mean,566.631638545313
2003,BEL,reading_score,quart_4,mean_se,2.40564839282665
2003,CZE,math_score,quart_1,mean,458.326630041806
2003,CZE,math_score,quart_1,mean_se,12.9335915123529
2003,CZE,math_score,quart_2,mean,495.962255071027
2003,CZE,math_score,quart_2,mean_se,13.1536821024352
2003,CZE,math_score,quart_3,mean,535.001870870085
2003,CZE,math_score,quart_3,mean_se,9.34526761778551
2003,CZE,math_score,quart_4,mean,572.193975608555
2003,CZE,math_score,quart_4,mean_se,13.7942568075096
2003,CZE,reading_score,quart_1,mean,439.512938366871
2003,CZE,reading_score,quart_1,mean_se,3.97961946028866
2003,CZE,reading_score,quart_2,mean,475.124573581634
2003,CZE,reading_score,quart_2,mean_se,3.52772481827624
2003,CZE,reading_score,quart_3,mean,506.307800761896
2003,CZE,reading_score,quart_3,mean_se,2.84352681995916
2003,CZE,reading_score,quart_4,mean,537.943390149057
2003,CZE,reading_score,quart_4,mean_se,3.51202458321662
2003,DEU,math_score,quart_1,mean,433.688687107849
2003,DEU,math_score,quart_1,mean_se,19.5627530436702
2003,DEU,math_score,quart_2,mean,481.197503136845
2003,DEU,math_score,quart_2,mean_se,12.6714675311137
2003,DEU,math_score,quart_3,mean,524.07091359336
2003,DEU,math_score,quart_3,mean_se,13.5627624701358
2003,DEU,math_score,quart_4,mean,565.452414288648
2003,DEU,math_score,quart_4,mean_se,10.3728119996584
2003,DEU,reading_score,quart_1,mean,419.571796897108
2003,DEU,reading_score,quart_1,mean_se,4.88737200333342
2003,DEU,reading_score,quart_2,mean,474.070918550232
2003,DEU,reading_score,quart_2,mean_se,3.97315767290223
2003,DEU,reading_score,quart_3,mean,514.955946413247
2003,DEU,reading_score,quart_3,mean_se,4.00423207179697
2003,DEU,reading_score,quart_4,mean,555.323451138148
2003,DEU,reading_score,quart_4,mean_se,3.17851943320258
2003,DNK,math_score,quart_1,mean,446.271713359267
2003,DNK,math_score,quart_1,mean_se,17.5181264671233
2003,DNK,math_score,quart_2,mean,484.002410970803
2003,DNK,math_score,quart_2,mean_se,14.3867239114304
2003,DNK,math_score,quart_3,mean,510.064336227767
2003,DNK,math_score,quart_3,mean_se,6.54178603770584
2003,DNK,math_score,quart_4,mean,555.39219144989
2003,DNK,math_score,quart_4,mean_se,9.54349435897966
2003,DNK,reading_score,quart_1,mean,427.04980081225
2003,DNK,reading_score,quart_1,mean_se,5.45954573679309
2003,DNK,reading_score,quart_2,mean,463.724966318767
2003,DNK,reading_score,quart_2,mean_se,4.33040886813751
2003,DNK,reading_score,quart_3,mean,491.328640051339
2003,DNK,reading_score,quart_3,mean_se,2.93701768353089
2003,DNK,reading_score,quart_4,mean,530.609845919621
2003,DNK,reading_score,quart_4,mean_se,3.13664991170627
2003,ESP,math_score,quart_1,mean,451.84922472023
2003,ESP,math_score,quart_1,mean_se,7.9238897202372
2003,ESP,math_score,quart_2,mean,480.429448422906
2003,ESP,math_score,quart_2,mean_se,8.39549347668728
2003,ESP,math_score,quart_3,mean,500.211577012177
2003,ESP,math_score,quart_3,mean_se,10.1485480800926
2003,ESP,math_score,quart_4,mean,521.075532658827
2003,ESP,math_score,quart_4,mean_se,10.1373522656865
2003,ESP,reading_score,quart_1,mean,449.183327923231
2003,ESP,reading_score,quart_1,mean_se,3.87919963889566
2003,ESP,reading_score,quart_2,mean,480.236114026379
2003,ESP,reading_score,quart_2,mean_se,2.99335600533219
2003,ESP,reading_score,quart_3,mean,498.697856765048
2003,ESP,reading_score,quart_3,mean_se,4.38136028836895
2003,ESP,reading_score,quart_4,mean,511.735579736724
2003,ESP,reading_score,quart_4,mean_se,3.44320670460542
2003,FIN,math_score,quart_1,mean,502.538732045479
2003,FIN,math_score,quart_1,mean_se,11.1739587645417
2003,FIN,math_score,quart_2,mean,524.438110653447
2003,FIN,math_score,quart_2,mean_se,5.8907918014847
2003,FIN,math_score,quart_3,mean,546.897003089788
2003,FIN,math_score,quart_3,mean_se,5.29911141849091
2003,FIN,math_score,quart_4,mean,573.937061231009
2003,FIN,math_score,quart_4,mean_se,5.33825361654291
2003,FIN,reading_score,quart_1,mean,504.0761666624
2003,FIN,reading_score,quart_1,mean_se,3.59059254297606
2003,FIN,reading_score,quart_2,mean,523.930202139097
2003,FIN,reading_score,quart_2,mean_se,2.57052063370131
2003,FIN,reading_score,quart_3,mean,545.955606022526
2003,FIN,reading_score,quart_3,mean_se,2.49465021899223
2003,FIN,reading_score,quart_4,mean,569.884618256525
2003,FIN,reading_score,quart_4,mean_se,2.09750568584744
2003,FRA,math_score,quart_1,mean,462.263593369135
2003,FRA,math_score,quart_1,mean_se,18.069470775844
2003,FRA,math_score,quart_2,mean,499.715762044172
2003,FRA,math_score,quart_2,mean_se,8.84829685342549
2003,FRA,math_score,quart_3,mean,537.747203567844
2003,FRA,math_score,quart_3,mean_se,8.76839607749471
2003,FRA,math_score,quart_4,mean,568.399443843133
2003,FRA,math_score,quart_4,mean_se,16.3842026100079
2003,FRA,reading_score,quart_1,mean,444.404536550624
2003,FRA,reading_score,quart_1,mean_se,5.34403222334334
2003,FRA,reading_score,quart_2,mean,488.909752817625
2003,FRA,reading_score,quart_2,mean_se,3.43198778600889
2003,FRA,reading_score,quart_3,mean,523.550203587233
2003,FRA,reading_score,quart_3,mean_se,3.21180986724219
2003,FRA,reading_score,quart_4,mean,553.903148956875
2003,FRA,reading_score,quart_4,mean_se,3.99122274214848
2003,GBR,math_score,quart_1,mean,452.821286442695
2003,GBR,math_score,quart_1,mean_se,9.52236317719813
2003,GBR,math_score,quart_2,mean,486.527448302516
2003,GBR,math_score,quart_2,mean_se,9.48127916148539
2003,GBR,math_score,quart_3,mean,513.929978241557
2003,GBR,math_score,quart_3,mean_se,8.13282542742103
2003,GBR,math_score,quart_4,mean,564.276760450606
2003,GBR,math_score,quart_4,mean_se,13.6085451432358
2003,GBR,reading_score,quart_1,mean,452.533153341768
2003,GBR,reading_score,quart_1,mean_se,3.47354357236695
2003,GBR,reading_score,quart_2,mean,484.528647941027
2003,GBR,reading_score,quart_2,mean_se,3.35131683658994
2003,GBR,reading_score,quart_3,mean,516.135949969667
2003,GBR,reading_score,quart_3,mean_se,2.90798596739434
2003,GBR,reading_score,quart_4,mean,561.942791834225
2003,GBR,reading_score,quart_4,mean_se,4.37864881077189
2003,GRC,math_score,quart_1,mean,407.477458107654
2003,GRC,math_score,quart_1,mean_se,14.8662221639174
2003,GRC,math_score,quart_2,mean,436.64825350779
2003,GRC,math_score,quart_2,mean_se,12.9443095622845
2003,GRC,math_score,quart_3,mean,460.54728935582
2003,GRC,math_score,quart_3,mean_se,20.2206903838515
2003,GRC,math_score,quart_4,mean,500.444169703293
2003,GRC,math_score,quart_4,mean_se,19.4640972742582
2003,GRC,reading_score,quart_1,mean,436.184502610191
2003,GRC,reading_score,quart_1,mean_se,4.35784872353224
2003,GRC,reading_score,quart_2,mean,471.407886984683
2003,GRC,reading_score,quart_2,mean_se,4.5588535329062
2003,GRC,reading_score,quart_3,mean,483.895152687193
2003,GRC,reading_score,quart_3,mean_se,5.72836626783399
2003,GRC,reading_score,quart_4,mean,522.193289614711
2003,GRC,reading_score,quart_4,mean_se,4.26716107781691
2003,HUN,math_score,quart_1,mean,434.883748573575
2003,HUN,math_score,quart_1,mean_se,13.7531706283946
