year,area,concept,hisced,level,metric,value
2000,GBR,math_score,low,level_2,freq_se,28.0135525199946
2000,GBR,math_score,low,level_3,freq,9.57960934556416
2000,GBR,math_score,low,level_3,freq_se,13.5495359519263
2000,GBR,math_score,low,level_4,freq,11.8120129714525
2000,GBR,math_score,low,level_4,freq_se,14.8127813603268
2000,GBR,math_score,low,level_5,freq,0.371365418555983
2000,GBR,math_score,low,level_5,freq_se,0.106568294647441
2000,GBR,math_score,low,level_6,freq,1.6609585391869
2000,GBR,math_score,low,level_6,freq_se,2.89897852350359
2000,GBR,math_score,medium,below_level_1a,freq,1.94738807306906
2000,GBR,math_score,medium,below_level_1a,freq_se,0.0898426136289344
2000,GBR,math_score,medium,level_1a,freq,4.57712585360541
2000,GBR,math_score,medium,level_1a,freq_se,0.437710597931025
2000,GBR,math_score,medium,level_2,freq,12.1451362813803
2000,GBR,math_score,medium,level_2,freq_se,0.854607693506087
2000,GBR,math_score,medium,level_3,freq,17.2974817455857
2000,GBR,math_score,medium,level_3,freq_se,1.0626288931662
2000,GBR,math_score,medium,level_4,freq,13.5016395891784
2000,GBR,math_score,medium,level_4,freq_se,0.670040312670838
2000,GBR,math_score,medium,level_5,freq,4.96430545331894
2000,GBR,math_score,medium,level_5,freq_se,0.275814895825223
2000,GBR,math_score,medium,level_6,freq,1.53373953083898
2000,GBR,math_score,medium,level_6,freq_se,0.116244226611308
2000,GBR,reading_score,high,below_level_1a,freq,2.26139612299151
2000,GBR,reading_score,high,below_level_1a,freq_se,0.374839104524425
2000,GBR,reading_score,high,level_1a,freq,6.11661346066861
2000,GBR,reading_score,high,level_1a,freq_se,0.594760608669253
2000,GBR,reading_score,high,level_2,freq,14.1768404563381
2000,GBR,reading_score,high,level_2,freq_se,0.941020292935363
2000,GBR,reading_score,high,level_3,freq,25.4959420896801
2000,GBR,reading_score,high,level_3,freq_se,1.05841913251969
2000,GBR,reading_score,high,level_4,freq,29.1131417292788
2000,GBR,reading_score,high,level_4,freq_se,1.07448053949241
2000,GBR,reading_score,high,level_5,freq,17.6240068695206
2000,GBR,reading_score,high,level_5,freq_se,1.19888968732976
2000,GBR,reading_score,high,level_6,freq,5.21205927152228
2000,GBR,reading_score,high,level_6,freq_se,0.851073797584141
2000,GBR,reading_score,low,below_level_1a,freq,12.3007490240957
2000,GBR,reading_score,low,below_level_1a,freq_se,4.26955582455807
2000,GBR,reading_score,low,level_1a,freq,19.3931064109226
2000,GBR,reading_score,low,level_1a,freq_se,7.44449699783106
2000,GBR,reading_score,low,level_2,freq,29.6268232685826
2000,GBR,reading_score,low,level_2,freq_se,6.47040794477642
2000,GBR,reading_score,low,level_3,freq,25.7544929363427
2000,GBR,reading_score,low,level_3,freq_se,6.71274078908025
2000,GBR,reading_score,low,level_4,freq,10.0716243394842
2000,GBR,reading_score,low,level_4,freq_se,4.12267679372775
2000,GBR,reading_score,low,level_5,freq,2.85320402057224
2000,GBR,reading_score,low,level_5,freq_se,2.54706115690416
2000,GBR,reading_score,medium,below_level_1a,freq,3.01277364707633
2000,GBR,reading_score,medium,below_level_1a,freq_se,0.54669595542163
2000,GBR,reading_score,medium,level_1a,freq,9.66312067299684
2000,GBR,reading_score,medium,level_1a,freq_se,0.934359077112905
2000,GBR,reading_score,medium,level_2,freq,24.3164474235736
2000,GBR,reading_score,medium,level_2,freq_se,1.32211078199714
2000,GBR,reading_score,medium,level_3,freq,32.3591725566494
2000,GBR,reading_score,medium,level_3,freq_se,1.63568151273603
2000,GBR,reading_score,medium,level_4,freq,22.1602484585546
2000,GBR,reading_score,medium,level_4,freq_se,1.5081187890415
2000,GBR,reading_score,medium,level_5,freq,7.15489972093262
2000,GBR,reading_score,medium,level_5,freq_se,1.02464270295337
2000,GBR,reading_score,medium,level_6,freq,1.33333752021663
2000,GBR,reading_score,medium,level_6,freq_se,0.348306712919794
2000,GBR,reading_score,low,level_6,freq,0.313192964660499
2000,GBR,reading_score,low,level_6,freq_se,0.434332534594643
2000,GRC,math_score,high,below_level_1a,freq,8.61843425515391
2000,GRC,math_score,high,below_level_1a,freq_se,0.673520215948762
2000,GRC,math_score,high,level_1a,freq,8.78456058843501
2000,GRC,math_score,high,level_1a,freq_se,0.773007502321659
2000,GRC,math_score,high,level_2,freq,13.6400329507425
2000,GRC,math_score,high,level_2,freq_se,0.561226633586561
2000,GRC,math_score,high,level_3,freq,12.7686598978613
2000,GRC,math_score,high,level_3,freq_se,0.761744365150938
2000,GRC,math_score,high,level_4,freq,8.16488605962533
2000,GRC,math_score,high,level_4,freq_se,0.50000940261077
2000,GRC,math_score,high,level_5,freq,3.65876870510334
2000,GRC,math_score,high,level_5,freq_se,0.382465899243103
2000,GRC,math_score,high,level_6,freq,0.895980288840364
2000,GRC,math_score,high,level_6,freq_se,0.0805432169665366
2000,GRC,math_score,low,below_level_1a,freq,19.178918408198
2000,GRC,math_score,low,below_level_1a,freq_se,4.47598334150432
2000,GRC,math_score,low,level_1a,freq,11.3577767721842
2000,GRC,math_score,low,level_1a,freq_se,1.61091619287559
2000,GRC,math_score,low,level_2,freq,10.0305564073961
2000,GRC,math_score,low,level_2,freq_se,2.66849666014468
2000,GRC,math_score,low,level_3,freq,7.90703821687555
2000,GRC,math_score,low,level_3,freq_se,1.49838462372785
2000,GRC,math_score,low,level_4,freq,4.55185450344242
2000,GRC,math_score,low,level_4,freq_se,1.14784613557286
2000,GRC,math_score,low,level_5,freq,1.08839738777771
2000,GRC,math_score,low,level_5,freq_se,0.128708507481652
2000,GRC,math_score,low,level_6,freq,0
2000,GRC,math_score,low,level_6,freq_se,
2000,GRC,math_score,medium,below_level_1a,freq,15.4258512070159
2000,GRC,math_score,medium,below_level_1a,freq_se,2.69699009728974
2000,GRC,math_score,medium,level_1a,freq,11.0828072819424
2000,GRC,math_score,medium,level_1a,freq_se,1.78484491649858
2000,GRC,math_score,medium,level_2,freq,11.4382283574559
2000,GRC,math_score,medium,level_2,freq_se,1.35095800781611
2000,GRC,math_score,medium,level_3,freq,8.70983252709483
2000,GRC,math_score,medium,level_3,freq_se,1.10956840961266
2000,GRC,math_score,medium,level_4,freq,3.81873131602984
2000,GRC,math_score,medium,level_4,freq_se,0.866431880237816
2000,GRC,math_score,medium,level_5,freq,2.1188701147239
2000,GRC,math_score,medium,level_5,freq_se,0.380429088695318
2000,GRC,math_score,medium,level_6,freq,0
2000,GRC,math_score,medium,level_6,freq_se,
2000,GRC,reading_score,high,below_level_1a,freq,6.21533849479388
2000,GRC,reading_score,high,below_level_1a,freq_se,1.0048888691464
2000,GRC,reading_score,high,level_1a,freq,12.8002099897098
2000,GRC,reading_score,high,level_1a,freq_se,1.39690535859899
2000,GRC,reading_score,high,level_2,freq,23.2080286549575
2000,GRC,reading_score,high,level_2,freq_se,1.50916662690967
2000,GRC,reading_score,high,level_3,freq,30.9266977410402
2000,GRC,reading_score,high,level_3,freq_se,1.73110319241926
2000,GRC,reading_score,high,level_4,freq,20.2118413472402
2000,GRC,reading_score,high,level_4,freq_se,1.5499693779241
2000,GRC,reading_score,high,level_5,freq,5.98356499544643
2000,GRC,reading_score,high,level_5,freq_se,0.86281503065211
2000,GRC,reading_score,high,level_6,freq,0.654318776812011
2000,GRC,reading_score,high,level_6,freq_se,0.174964495870374
2000,GRC,reading_score,low,below_level_1a,freq,13.7261413403939
2000,GRC,reading_score,low,below_level_1a,freq_se,2.3388322050999
2000,GRC,reading_score,low,level_1a,freq,21.0981556074507
2000,GRC,reading_score,low,level_1a,freq_se,2.22497474062746
2000,GRC,reading_score,low,level_2,freq,30.4285114993868
2000,GRC,reading_score,low,level_2,freq_se,3.18950210786872
2000,GRC,reading_score,low,level_3,freq,22.1236983231561
2000,GRC,reading_score,low,level_3,freq_se,3.12454665502924
2000,GRC,reading_score,low,level_4,freq,10.3867718000173
2000,GRC,reading_score,low,level_4,freq_se,2.06299130509902
2000,GRC,reading_score,low,level_5,freq,2.23672142959517
2000,GRC,reading_score,low,level_5,freq_se,0.752968161584623
2000,GRC,reading_score,medium,below_level_1a,freq,13.8478465518905
2000,GRC,reading_score,medium,below_level_1a,freq_se,2.06239811977367
2000,GRC,reading_score,medium,level_1a,freq,19.8973634717784
2000,GRC,reading_score,medium,level_1a,freq_se,2.60839343831687
2000,GRC,reading_score,medium,level_2,freq,31.3416112170161
2000,GRC,reading_score,medium,level_2,freq_se,2.11382009980412
2000,GRC,reading_score,medium,level_3,freq,23.1544007662158
2000,GRC,reading_score,medium,level_3,freq_se,2.58986585108307
2000,GRC,reading_score,medium,level_4,freq,10.1574363685404
2000,GRC,reading_score,medium,level_4,freq_se,1.64318856450144
2000,GRC,reading_score,medium,level_5,freq,1.5281640885154
2000,GRC,reading_score,medium,level_5,freq_se,0.569089946146199
2000,GRC,reading_score,medium,level_6,freq,0.0731775360434126
2000,GRC,reading_score,medium,level_6,freq_se,0.164063499802661
2000,GRC,reading_score,low,level_6,freq,0
2000,GRC,reading_score,low,level_6,freq_se,
2000,HUN,math_score,high,below_level_1a,freq,2.37787791904795
2000,HUN,math_score,high,below_level_1a,freq_se,0.173687816637867
2000,HUN,math_score,high,level_1a,freq,6.27961705034903
2000,HUN,math_score,high,level_1a,freq_se,0.403682089260436
2000,HUN,math_score,high,level_2,freq,11.1268802296213
2000,HUN,math_score,high,level_2,freq_se,0.856080157577014
2000,HUN,math_score,high,level_3,freq,14.6353198083049
2000,HUN,math_score,high,level_3,freq_se,0.474800065121325
2000,HUN,math_score,high,level_4,freq,13.6485346440005
2000,HUN,math_score,high,level_4,freq_se,0.541909296812794
2000,HUN,math_score,high,level_5,freq,7.19844651820134
2000,HUN,math_score,high,level_5,freq_se,0.372420301574813
2000,HUN,math_score,high,level_6,freq,2.52660150507663
2000,HUN,math_score,high,level_6,freq_se,0.244074553692059
2000,HUN,math_score,low,below_level_1a,freq,35.8449519155468
2000,HUN,math_score,low,below_level_1a,freq_se,572.744778454112
2000,HUN,math_score,low,level_1a,freq,53.5205839050215
2000,HUN,math_score,low,level_1a,freq_se,648.673331457277
2000,HUN,math_score,low,level_2,freq,0
2000,HUN,math_score,low,level_2,freq_se,
2000,HUN,math_score,low,level_3,freq,2.86103436393823
2000,HUN,math_score,low,level_3,freq_se,9.03427513152745
2000,HUN,math_score,low,level_4,freq,0
2000,HUN,math_score,low,level_4,freq_se,
2000,HUN,math_score,low,level_5,freq,0
2000,HUN,math_score,low,level_5,freq_se,
2000,HUN,math_score,low,level_6,freq,0
2000,HUN,math_score,low,level_6,freq_se,
2000,HUN,math_score,medium,below_level_1a,freq,10.9101457252129
2000,HUN,math_score,medium,below_level_1a,freq_se,1.04249142667515
2000,HUN,math_score,medium,level_1a,freq,13.8295822026711
2000,HUN,math_score,medium,level_1a,freq_se,0.788833727336061
2000,HUN,math_score,medium,level_2,freq,16.8729825868514
2000,HUN,math_score,medium,level_2,freq_se,0.913797341625428
2000,HUN,math_score,medium,level_3,freq,11.8226180255346
2000,HUN,math_score,medium,level_3,freq_se,1.33775067887269
2000,HUN,math_score,medium,level_4,freq,5.57179622930463
2000,HUN,math_score,medium,level_4,freq_se,0.460327448024862
2000,HUN,math_score,medium,level_5,freq,1.14518690748244
2000,HUN,math_score,medium,level_5,freq_se,0.100378751453901
2000,HUN,math_score,medium,level_6,freq,0.187457224019932
2000,HUN,math_score,medium,level_6,freq_se,0.0119528954552016
2000,HUN,reading_score,high,below_level_1a,freq,3.35732396099534
2000,HUN,reading_score,high,below_level_1a,freq_se,0.607939016493462
2000,HUN,reading_score,high,level_1a,freq,8.96460103701402
2000,HUN,reading_score,high,level_1a,freq_se,0.886220240417089
2000,HUN,reading_score,high,level_2,freq,21.0286137401368
2000,HUN,reading_score,high,level_2,freq_se,1.31710939694116
2000,HUN,reading_score,high,level_3,freq,33.2981572912743
2000,HUN,reading_score,high,level_3,freq_se,1.44237444542005
2000,HUN,reading_score,high,level_4,freq,25.755892397355
2000,HUN,reading_score,high,level_4,freq_se,1.36136839869963
2000,HUN,reading_score,high,level_5,freq,7.09077600564647
2000,HUN,reading_score,high,level_5,freq_se,1.06587404416581
2000,HUN,reading_score,high,level_6,freq,0.504635567577942
2000,HUN,reading_score,high,level_6,freq_se,0.243551829319044
2000,HUN,reading_score,low,below_level_1a,freq,47.5581868871973
2000,HUN,reading_score,low,below_level_1a,freq_se,30.0245099886195
2000,HUN,reading_score,low,level_1a,freq,40.9630974532469
2000,HUN,reading_score,low,level_1a,freq_se,31.2222475547034
2000,HUN,reading_score,low,level_2,freq,5.68327036932619
2000,HUN,reading_score,low,level_2,freq_se,4.59622839955319
2000,HUN,reading_score,low,level_3,freq,3.47726717413777
2000,HUN,reading_score,low,level_3,freq_se,5.80622038707519
2000,HUN,reading_score,low,level_4,freq,2.31817811609185
2000,HUN,reading_score,low,level_4,freq_se,5.80622038707519
2000,HUN,reading_score,low,level_5,freq,0
2000,HUN,reading_score,low,level_5,freq_se,
2000,HUN,reading_score,medium,below_level_1a,freq,10.7509728187124
2000,HUN,reading_score,medium,below_level_1a,freq_se,1.29614813290316
2000,HUN,reading_score,medium,level_1a,freq,26.6833723266729
2000,HUN,reading_score,medium,level_1a,freq_se,2.04953006357897
2000,HUN,reading_score,medium,level_2,freq,32.0880668601642
2000,HUN,reading_score,medium,level_2,freq_se,1.87727444871934
2000,HUN,reading_score,medium,level_3,freq,22.5379191114365
2000,HUN,reading_score,medium,level_3,freq_se,2.00968811354826
2000,HUN,reading_score,medium,level_4,freq,7.05074263996772
2000,HUN,reading_score,medium,level_4,freq_se,0.943374787464551
2000,HUN,reading_score,medium,level_5,freq,0.859858778277522
2000,HUN,reading_score,medium,level_5,freq_se,0.365390126334837
2000,HUN,reading_score,medium,level_6,freq,0.0290674647688297
2000,HUN,reading_score,medium,level_6,freq_se,0.0727219035381189
2000,HUN,reading_score,low,level_6,freq,0
2000,HUN,reading_score,low,level_6,freq_se,
2000,IRL,math_score,high,below_level_1a,freq,2.0979985359191
2000,IRL,math_score,high,below_level_1a,freq_se,0.0812722771400743
2000,IRL,math_score,high,level_1a,freq,4.46175233982896
2000,IRL,math_score,high,level_1a,freq_se,0.21704541952508
2000,IRL,math_score,high,level_2,freq,10.9589117543076
2000,IRL,math_score,high,level_2,freq_se,0.296907859724545
2000,IRL,math_score,high,level_3,freq,15.2543501899871
2000,IRL,math_score,high,level_3,freq_se,0.650212594576242
2000,IRL,math_score,high,level_4,freq,15.6381774039471
2000,IRL,math_score,high,level_4,freq_se,0.497034318663086
2000,IRL,math_score,high,level_5,freq,5.5730314139911
2000,IRL,math_score,high,level_5,freq_se,0.22606280193111
2000,IRL,math_score,high,level_6,freq,1.02781514652609
2000,IRL,math_score,high,level_6,freq_se,0.0395436416190362
2000,IRL,math_score,low,below_level_1a,freq,5.24616475983948
2000,IRL,math_score,low,below_level_1a,freq_se,1.99362757029551
2000,IRL,math_score,low,level_1a,freq,11.325049481888
2000,IRL,math_score,low,level_1a,freq_se,2.6570023765941
2000,IRL,math_score,low,level_2,freq,13.6128628985465
2000,IRL,math_score,low,level_2,freq_se,2.42504139262122
2000,IRL,math_score,low,level_3,freq,15.5834799354915
2000,IRL,math_score,low,level_3,freq_se,3.95772045485827
2000,IRL,math_score,low,level_4,freq,7.89377547878777
2000,IRL,math_score,low,level_4,freq_se,2.73863396309464
2000,IRL,math_score,low,level_5,freq,1.41864715507979
2000,IRL,math_score,low,level_5,freq_se,0.387698680354427
2000,IRL,math_score,low,level_6,freq,0.193875278112849
2000,IRL,math_score,low,level_6,freq_se,0.0389489946882547
2000,IRL,math_score,medium,below_level_1a,freq,3.40984841554453
2000,IRL,math_score,medium,below_level_1a,freq_se,0.435893675206299
2000,IRL,math_score,medium,level_1a,freq,7.50626344813185
2000,IRL,math_score,medium,level_1a,freq_se,1.20821907501425
2000,IRL,math_score,medium,level_2,freq,16.3021033839549
2000,IRL,math_score,medium,level_2,freq_se,3.02741062130924
2000,IRL,math_score,medium,level_3,freq,16.6374329854411
2000,IRL,math_score,medium,level_3,freq_se,2.21231053438858
2000,IRL,math_score,medium,level_4,freq,10.3431218650386
2000,IRL,math_score,medium,level_4,freq_se,0.928822081750338
2000,IRL,math_score,medium,level_5,freq,1.42868866484896
2000,IRL,math_score,medium,level_5,freq_se,0.171403875752644
2000,IRL,math_score,medium,level_6,freq,0.584547464737805
2000,IRL,math_score,medium,level_6,freq_se,0.0880515437188426
2000,IRL,reading_score,high,below_level_1a,freq,2.55281737811542
2000,IRL,reading_score,high,below_level_1a,freq_se,0.434319335575978
2000,IRL,reading_score,high,level_1a,freq,6.49919802099808
2000,IRL,reading_score,high,level_1a,freq_se,0.735719226379233
2000,IRL,reading_score,high,level_2,freq,15.4113671734742
2000,IRL,reading_score,high,level_2,freq_se,0.837713543341309
2000,IRL,reading_score,high,level_3,freq,28.6595196017507
2000,IRL,reading_score,high,level_3,freq_se,1.27452223834864
2000,IRL,reading_score,high,level_4,freq,29.4985402322679
2000,IRL,reading_score,high,level_4,freq_se,1.3755497708111
2000,IRL,reading_score,high,level_5,freq,14.7702713892322
2000,IRL,reading_score,high,level_5,freq_se,0.999861071355688
2000,IRL,reading_score,high,level_6,freq,2.60828620416156
2000,IRL,reading_score,high,level_6,freq_se,0.400868106974185
2000,IRL,reading_score,low,below_level_1a,freq,6.10646732304952
2000,IRL,reading_score,low,below_level_1a,freq_se,1.635165298549
2000,IRL,reading_score,low,level_1a,freq,11.6920297183352
2000,IRL,reading_score,low,level_1a,freq_se,2.21871097935971
2000,IRL,reading_score,low,level_2,freq,23.1095152835503
2000,IRL,reading_score,low,level_2,freq_se,2.60768207477323
2000,IRL,reading_score,low,level_3,freq,31.8937258849046
2000,IRL,reading_score,low,level_3,freq_se,3.0203526107033
2000,IRL,reading_score,low,level_4,freq,20.9260992215601
2000,IRL,reading_score,low,level_4,freq_se,2.98922685107977
2000,IRL,reading_score,low,level_5,freq,6.00369348028365
2000,IRL,reading_score,low,level_5,freq_se,1.61869726618969
2000,IRL,reading_score,medium,below_level_1a,freq,2.20035199807696
2000,IRL,reading_score,medium,below_level_1a,freq_se,0.745210147801807
2000,IRL,reading_score,medium,level_1a,freq,8.91601583865186
2000,IRL,reading_score,medium,level_1a,freq_se,1.93461961246919
2000,IRL,reading_score,medium,level_2,freq,23.0129694606472
2000,IRL,reading_score,medium,level_2,freq_se,2.66663569889666
2000,IRL,reading_score,medium,level_3,freq,34.0903986473457
2000,IRL,reading_score,medium,level_3,freq_se,2.30012982974413
2000,IRL,reading_score,medium,level_4,freq,24.1210828582623
2000,IRL,reading_score,medium,level_4,freq_se,2.16383847841666
2000,IRL,reading_score,medium,level_5,freq,6.7945649836122
2000,IRL,reading_score,medium,level_5,freq_se,1.17709134960222
2000,IRL,reading_score,medium,level_6,freq,0.864616213403832
2000,IRL,reading_score,medium,level_6,freq_se,0.497224836914988
2000,IRL,reading_score,low,level_6,freq,0.587488060292313
2000,IRL,reading_score,low,level_6,freq_se,0.919244375146178
2000,ITA,math_score,high,below_level_1a,freq,5.41559910045074
2000,ITA,math_score,high,below_level_1a,freq_se,0.312234113905734
2000,ITA,math_score,high,level_1a,freq,9.58969358902398
2000,ITA,math_score,high,level_1a,freq_se,0.544559399932861
2000,ITA,math_score,high,level_2,freq,13.3229262086953
2000,ITA,math_score,high,level_2,freq_se,0.413992776657989
2000,ITA,math_score,high,level_3,freq,15.0258470683359
2000,ITA,math_score,high,level_3,freq_se,0.469394618602586
2000,ITA,math_score,high,level_4,freq,8.58299307827988
2000,ITA,math_score,high,level_4,freq_se,0.281609682821687
2000,ITA,math_score,high,level_5,freq,2.82500092610916
2000,ITA,math_score,high,level_5,freq_se,0.156851920744797
2000,ITA,math_score,high,level_6,freq,0.480610682194783
2000,ITA,math_score,high,level_6,freq_se,0.0227295548631918
2000,ITA,math_score,low,below_level_1a,freq,13.8038476673748
2000,ITA,math_score,low,below_level_1a,freq_se,3.94643224457228
2000,ITA,math_score,low,level_1a,freq,10.9569509758983
2000,ITA,math_score,low,level_1a,freq_se,5.64485428457698
2000,ITA,math_score,low,level_2,freq,12.6440917091673
2000,ITA,math_score,low,level_2,freq_se,4.28615711534002
2000,ITA,math_score,low,level_3,freq,12.7950120599715
2000,ITA,math_score,low,level_3,freq_se,5.43346546643285
2000,ITA,math_score,low,level_4,freq,5.19850918459527
2000,ITA,math_score,low,level_4,freq_se,3.25826555216566
2000,ITA,math_score,low,level_5,freq,0
2000,ITA,math_score,low,level_5,freq_se,
2000,ITA,math_score,low,level_6,freq,0
2000,ITA,math_score,low,level_6,freq_se,
2000,ITA,math_score,medium,below_level_1a,freq,10.484941367706
2000,ITA,math_score,medium,below_level_1a,freq_se,0.924608281653442
2000,ITA,math_score,medium,level_1a,freq,10.6182718408829
2000,ITA,math_score,medium,level_1a,freq_se,0.455263135834932
2000,ITA,math_score,medium,level_2,freq,15.9989194795814
2000,ITA,math_score,medium,level_2,freq_se,0.977812626873313
2000,ITA,math_score,medium,level_3,freq,11.7734718003976
2000,ITA,math_score,medium,level_3,freq_se,0.658650438515252
2000,ITA,math_score,medium,level_4,freq,5.38736760301053
2000,ITA,math_score,medium,level_4,freq_se,0.396452701085963
2000,ITA,math_score,medium,level_5,freq,1.0301255133348
2000,ITA,math_score,medium,level_5,freq_se,0.0866895394156148
2000,ITA,math_score,medium,level_6,freq,0.158924061909025
2000,ITA,math_score,medium,level_6,freq_se,0.00852079125608857
2000,ITA,reading_score,high,below_level_1a,freq,3.44140131628525
2000,ITA,reading_score,high,below_level_1a,freq_se,0.594654920764874
2000,ITA,reading_score,high,level_1a,freq,9.83860066772685
2000,ITA,reading_score,high,level_1a,freq_se,1.1661345240696
2000,ITA,reading_score,high,level_2,freq,21.9035727358159
2000,ITA,reading_score,high,level_2,freq_se,1.17576008241266
2000,ITA,reading_score,high,level_3,freq,32.7297580435436
2000,ITA,reading_score,high,level_3,freq_se,1.37611131020309
2000,ITA,reading_score,high,level_4,freq,24.7366273650706
2000,ITA,reading_score,high,level_4,freq_se,1.39212942597731
2000,ITA,reading_score,high,level_5,freq,6.68948529187074
2000,ITA,reading_score,high,level_5,freq_se,0.653215034906638
2000,ITA,reading_score,high,level_6,freq,0.660554579687071
2000,ITA,reading_score,high,level_6,freq_se,0.220998962973816
2000,ITA,reading_score,low,below_level_1a,freq,11.1357542319564
2000,ITA,reading_score,low,below_level_1a,freq_se,3.16284946811831
2000,ITA,reading_score,low,level_1a,freq,25.2892106711933
2000,ITA,reading_score,low,level_1a,freq_se,3.59505089679308
2000,ITA,reading_score,low,level_2,freq,28.0133319626435
2000,ITA,reading_score,low,level_2,freq_se,3.99984673282866
2000,ITA,reading_score,low,level_3,freq,25.1212449375734
2000,ITA,reading_score,low,level_3,freq_se,3.66802437919016
2000,ITA,reading_score,low,level_4,freq,9.68845826223087
2000,ITA,reading_score,low,level_4,freq_se,2.60473551052753
2000,ITA,reading_score,low,level_5,freq,0.751999934402608
2000,ITA,reading_score,low,level_5,freq_se,0.929463730067674
2000,ITA,reading_score,medium,below_level_1a,freq,6.92516471941851
2000,ITA,reading_score,medium,below_level_1a,freq_se,1.30606936456053
2000,ITA,reading_score,medium,level_1a,freq,16.6340490980288
2000,ITA,reading_score,medium,level_1a,freq_se,1.38245612201815
2000,ITA,reading_score,medium,level_2,freq,30.4764412440629
2000,ITA,reading_score,medium,level_2,freq_se,1.74900800082314
2000,ITA,reading_score,medium,level_3,freq,28.9802269910157
2000,ITA,reading_score,medium,level_3,freq_se,1.45546059191677
2000,ITA,reading_score,medium,level_4,freq,14.0201345452905
2000,ITA,reading_score,medium,level_4,freq_se,1.34885932035183
2000,ITA,reading_score,medium,level_5,freq,2.70887663103445
2000,ITA,reading_score,medium,level_5,freq_se,0.67750560241064
2000,ITA,reading_score,medium,level_6,freq,0.255106771149063
2000,ITA,reading_score,medium,level_6,freq_se,0.208837612561064
2000,ITA,reading_score,low,level_6,freq,0.0931094292533126
2000,ITA,reading_score,low,level_6,freq_se,0.465932320003435
2000,LUX,math_score,high,below_level_1a,freq,5.06254848411975
2000,LUX,math_score,high,below_level_1a,freq_se,0.39070167004162
2000,LUX,math_score,high,level_1a,freq,7.25630662499964
2000,LUX,math_score,high,level_1a,freq_se,0.525841194176762
2000,LUX,math_score,high,level_2,freq,14.0733248639331
2000,LUX,math_score,high,level_2,freq_se,0.894243555690724
2000,LUX,math_score,high,level_3,freq,15.5204913862812
2000,LUX,math_score,high,level_3,freq_se,0.923462191969739
2000,LUX,math_score,high,level_4,freq,8.95506439787036
2000,LUX,math_score,high,level_4,freq_se,0.528132139330095
2000,LUX,math_score,high,level_5,freq,2.28147633576435
2000,LUX,math_score,high,level_5,freq_se,0.149176941925605
2000,LUX,math_score,high,level_6,freq,0.543962401541977
2000,LUX,math_score,high,level_6,freq_se,0.0381844959279277
2000,LUX,math_score,low,below_level_1a,freq,16.586258954998
2000,LUX,math_score,low,below_level_1a,freq_se,2.6387445848868
2000,LUX,math_score,low,level_1a,freq,15.2979059444861
2000,LUX,math_score,low,level_1a,freq_se,2.77419583573674
2000,LUX,math_score,low,level_2,freq,17.490773909173
2000,LUX,math_score,low,level_2,freq_se,2.79507574471483
2000,LUX,math_score,low,level_3,freq,7.64006227699066
2000,LUX,math_score,low,level_3,freq_se,1.244106389271
2000,LUX,math_score,low,level_4,freq,2.36535894091843
2000,LUX,math_score,low,level_4,freq_se,0.368619398603827
2000,LUX,math_score,low,level_5,freq,0.142327712941725
2000,LUX,math_score,low,level_5,freq_se,0.0202828027675841
2000,LUX,math_score,low,level_6,freq,0
2000,LUX,math_score,low,level_6,freq_se,
2000,LUX,math_score,medium,below_level_1a,freq,6.12781249711716
2000,LUX,math_score,medium,below_level_1a,freq_se,0.931017631858063
2000,LUX,math_score,medium,level_1a,freq,10.4134931039578
2000,LUX,math_score,medium,level_1a,freq_se,1.62940254874295
2000,LUX,math_score,medium,level_2,freq,15.5781483853103
2000,LUX,math_score,medium,level_2,freq_se,1.79246322706667
2000,LUX,math_score,medium,level_3,freq,13.9216895900212
2000,LUX,math_score,medium,level_3,freq_se,1.67214044141699
2000,LUX,math_score,medium,level_4,freq,7.31730638711054
2000,LUX,math_score,medium,level_4,freq_se,1.38664885688856
2000,LUX,math_score,medium,level_5,freq,1.59325965664828
2000,LUX,math_score,medium,level_5,freq_se,0.258099689832323
2000,LUX,math_score,medium,level_6,freq,0.150764210251644
2000,LUX,math_score,medium,level_6,freq_se,0.0226906692652117
2000,LUX,reading_score,high,below_level_1a,freq,7.89705855430801
2000,LUX,reading_score,high,below_level_1a,freq_se,0.803150210962207
2000,LUX,reading_score,high,level_1a,freq,12.9484434706142
2000,LUX,reading_score,high,level_1a,freq_se,1.04287868882912
2000,LUX,reading_score,high,level_2,freq,24.571438676781
2000,LUX,reading_score,high,level_2,freq_se,1.73303073599078
2000,LUX,reading_score,high,level_3,freq,33.0133924207046
2000,LUX,reading_score,high,level_3,freq_se,1.98070642201103
2000,LUX,reading_score,high,level_4,freq,18.3920128433336
2000,LUX,reading_score,high,level_4,freq_se,1.07837400930218
2000,LUX,reading_score,high,level_5,freq,2.99432443913471
2000,LUX,reading_score,high,level_5,freq_se,0.648874317037074
2000,LUX,reading_score,high,level_6,freq,0.183329595123897
2000,LUX,reading_score,high,level_6,freq_se,0.179161420040382
2000,LUX,reading_score,low,below_level_1a,freq,25.412560809994
2000,LUX,reading_score,low,below_level_1a,freq_se,1.70199872412667
2000,LUX,reading_score,low,level_1a,freq,32.192749251886
2000,LUX,reading_score,low,level_1a,freq_se,2.12173355798686
2000,LUX,reading_score,low,level_2,freq,25.5759147299992
2000,LUX,reading_score,low,level_2,freq_se,2.53530539602763
2000,LUX,reading_score,low,level_3,freq,13.6549999214964
